"MARKETCAP","NAME","TICKER"
"86224000","Resonant Inc","RESN"
"1586173068","Reata Pharmaceuticals Inc","RETA"
"1267231591","Revlon Inc","REV"
"845032821","Rev Group Inc","REVG"
"474048000","REX American Resources Corp","REX"
"2648455849","Rexford Industrial Realty Inc","REXR"
"2648455849","Rexford Industrial Realty Inc","REXRpA"
"2648455849","Rexford Industrial Realty Inc","REXRpB"
"20738280000","Regions Financial Corp","RF"
"70539658","RF Industries Ltd","RFIL"
"1133312000","Resolute Forest Products Inc","RFP"
"9123710400","Reinsurance Group of America Inc","RGA"
"210374940","RGC Resources Inc","RGCO"
"2408341020","Repligen Corp","RGEN"
"4879260324","Royal Gold Inc","RGLD"
"19312880","Regulus Therapeutics Inc","RGLS"
"2124079840","Regenxbio Inc","RGNX"
"1124348286","Sturm Ruger & Company Inc","RGR"
"912243825","Regis Corp","RGS"
"3794959","Real Goods Solar Inc","RGSE"
"2963029413","RH","RH"
"8099032320","Robert Half International Inc","RHI"
"4187094345","Ryman Hospitality Properties Inc","RHP"
"22112659440","Red Hat Inc","RHT"
"53767431","RiceBran Technologies","RIBT"
"53767431","RiceBran Technologies","RIBTW"
"274658940","RCI Hospitality Holdings Inc","RICK"
"6089160000","Transocean Ltd","RIG"
"382432000","Rigel Pharmaceuticals Inc","RIGL"
"552499947","B. Riley Financial Inc","RILY"
"28992670","Riot Blockchain Inc","RIOT"
"13535414790","Raymond James Financial Inc","RJF"
"17178480","Arcadia Biosciences Inc","RKDA"
"9757762000","Ralph Lauren Corp","RL"
"277477997","Radiant Logistics Inc","RLGT"
"277477997","Radiant Logistics Inc","RLGTpA"
"2474164000","Realogy Holdings Corp","RLGY"
"295876800","Red Lion Hotels Corp","RLH"
"3360571620","RLI Corp","RLI"
"3604115186","RLJ Lodging Trust","RLJ"
"91287000","RLJ Entertainment Inc","RLJE"
"3604115186","RLJ Lodging Trust","RLJpA"
"342777120","Regional Management Corp","RM"
"725458197","Re/Max Holdings Inc","RMAX"
"1010573060","Rambus Inc","RMBS"
"60427782","Rocky Mountain Chocolate Factory Inc","RMCF"
"14909853850","ResMed Inc","RMD"
"14577000","RMG Networks Holding Corp","RMGN"
"385112000","Rimini Street Inc","RMNI"
"1316293300","RMR Group Inc","RMR"
"199410000","Rockwell Medical Inc","RMTI"
"92176000","Randolph Bancorp Inc","RNDB"
"345380670","RigNet Inc","RNET"
"6365062000","RingCentral Inc","RNG"
"67966682","Ranger Energy Services Inc","RNGR"
"53648102","Rexahn Pharmaceuticals Inc","RNN"
"5390779590","Renaissancere Holdings Ltd","RNR"
"5390779590","Renaissancere Holdings Ltd","RNRpC"
"5390779590","Renaissancere Holdings Ltd","RNRpE"
"5390779590","Renaissancere Holdings Ltd","RNRpF"
"1964196722","Renasant Corp","RNST"
"96948660","RealNetworks Inc","RNWK"
"1341509130","Gibraltar Industries Inc","ROCK"
"2379429900","Rogers Corp","ROG"
"2261895536","Retail Opportunity Investments Corp","ROIC"
"22246472000","Rockwell Automation Inc","ROK"
"6871422004","Roku Inc","ROKU"
"12437020000","Rollins Inc","ROL"
"3612816301","RBC Bearings Inc","ROLL"
"29136266900","Roper Technologies Inc","ROP"
"221051800","Rosehill Resources Inc","ROSE"
"221051800","Rosehill Resources Inc","ROSEU"
"221051800","Rosehill Resources Inc","ROSEW"
"36542001320","Ross Stores Inc","ROST"
"163120269","Castle Brands Inc","ROX"
"4986277000","RealPage Inc","RP"
"2594523250","Retail Properties of America Inc","RPAI"
"1574958000","Rapid7 Inc","RPD"
"8192621500","RPM International Inc","RPM"
"1017556380","Ramco-Gershenson Properties Trust","RPT"
"1017556380","Ramco-Gershenson Properties Trust","RPTpD"
"4301670600","Range Resources Corp","RRC"
"319818000","RR Donnelley & Sons Co","RRD"
"510711880","Red Robin Gourmet Burgers Inc","RRGB"
"2770022350","Red Rock Resorts Inc","RRR"
"28056200","Roadrunner Transportation Systems Inc","RRTS"
"5960374539","Reliance Steel & Aluminum Co","RS"
"23600129100","Republic Services Inc","RSG"
"77500","ReShape Lifesciences Inc","RSLS"
"427854777","Rosetta Stone Inc","RST"
"62201475","Radisys Corp","RSYS"
"645496300","Rudolph Technologies Inc","RTEC"
"281521344","RTI Surgical Inc","RTIX"
"56927058500","Raytheon Co","RTN"
"1006278000","Retrophin Inc","RTRX"
"9379500","Ritter Pharmaceuticals Inc","RTTR"
"157000000","Rubicon Project Inc","RUBI"
"1309979730","Sunrun Inc","RUN"
"1520585300","Rush Enterprises Inc","RUSHA"
"1520585300","Rush Enterprises Inc","RUSHB"
"899412811","Ruth's Hospitality Group Inc","RUTH"
"43450000","Reven Housing Reit Inc","RVEN"
"57200000","Revolution Lighting Technologies Inc","RVLT"
"842886000","Revance Therapeutics Inc","RVNC"
"22899184","Retractable Technologies Inc","RVP"
"195257930","Riverview Bancorp Inc","RVSB"
"27692000","Rewalk Robotics Ltd","RWLK"
"1628213514","Redwood Trust Inc","RWT"
"2099200","Rxi Pharmaceuticals Corp","RXII"
"2099200","Rxi Pharmaceuticals Corp","RXIIW"
"3107118000","Rexnord Corp","RXN"
"3107118000","Rexnord Corp","RXNpA"
"973434000","Rayonier Advanced Materials Inc","RYAM"
"973434000","Rayonier Advanced Materials Inc","RYAMpA"
"396072709","Ryerson Holding Corp","RYI"
"4026255203","Rayonier Inc","RYN"
"673110000","Rhythm Pharmaceuticals Inc","RYTM"
"25401555000","Sprint Corp","S"
"6401472100","Sabre Corp","SABR"
"67366771","Sachem Capital Corp","SACH"
"5557951","SAExploration Holdings Inc","SAEX"
"355818000","Safety Income & Growth Inc","SAFE"
"2248823570","Sanderson Farms Inc","SAFM"
"1313526165","Safety Insurance Group Inc","SAFT"
"5613396367","SAGE Therapeutics Inc","SAGE"
"786294400","Sonic Automotive Inc","SAH"
"1714591240","Saia Inc","SAIA"
"3118650000","Science Applications International Corp","SAIC"
"2292420168","SailPoint Technologies Holdings Inc","SAIL"
"117460000","Salisbury Bancorp Inc","SAL"
"87955550","Salem Media Group Inc","SALM"
"3198048840","Boston Beer Company Inc","SAM"
"111745601","Silvercrest Asset Management Group Inc","SAMG"
"1738638890","Sanmina Corp","SANM"
"59575951","S&W Seed Co","SANW"
"1390441600","Sandy Spring Bancorp Inc","SASR"
"4215512170","EchoStar Corp","SATS"
"36402158","Diversified Restaurant Holdings Inc","SAUC"
"3074707550","Spirit Airlines Inc","SAVE"
"19510064490","SBA Communications Corp","SBAC"
"255719220","Strongbridge Biopharma plc","SBBP"
"196037279","Sussex Bancorp","SBBX"
"1377816669","Seacoast Banking Corporation of Florida","SBCF"
"161660600","SB Financial Group Inc","SBFG"
"161660600","SB Financial Group Inc","SBFGP"
"2911414220","Sinclair Broadcast Group Inc","SBGI"
"2188897270","Sally Beauty Holdings Inc","SBH"
"4080000","Stellar Biotechnologies Inc","SBOT"
"334962809","Swift Energy Co ","SBOW"
"179470000","Spring Bank Pharmaceuticals Inc","SBPH"
"4025751061","Sabra Health Care REIT Inc","SBRA"
"1214547680","Southside Bancshares Inc","SBSI"
"598243798","Sterling Bancorp Inc","SBT"
"77853195000","Starbucks Corp","SBUX"
"7023917712","Santander Consumer USA Holdings Inc","SC"
"110962000","Saban Capital Acquisition Corp","SCAC"
"110962000","Saban Capital Acquisition Corp","SCACU"
"110962000","Saban Capital Acquisition Corp","SCACW"
"32040288000","Southern Copper Corp","SCCO"
"5347996000","SCANA Corp","SCG"
"1443359132","Sirona Dental Systems Inc ","SCHK"
"1476650000","Scholastic Corp","SCHL"
"756849480","Schnitzer Steel Industries Inc","SCHN"
"68145440000","Charles Schwab Corp","SCHW"
"68145440000","Charles Schwab Corp","SCHWpC"
"68145440000","Charles Schwab Corp","SCHWpD"
"8208193800","Service Corporation International","SCI"
"13648167","Socket Mobile Inc","SCKT"
"1974251250","Stepan Co","SCL"
"2121000","Superconductor Technologies Inc","SCON"
"948211290","Comscore Inc","SCOR"
"103044000","Scpharmaceuticals Inc","SCPH"
"2010741000","Steelcase Inc","SCS"
"932969840","ScanSource Inc","SCSC"
"567349640","Shoe Carnival Inc","SCVL"
"986568000","SecureWorks Corp","SCWX"
"42257947","L S Starrett Co","SCX"
"55743794","SCYNEXIS Inc","SCYX"
"393591080","SandRidge Energy Inc","SD"
"100561868","Superior Drilling Products Inc","SDPI"
"59177340","SeaChange International Inc","SEAC"
"2499681450","SeaWorld Entertainment Inc","SEAS"
"4135967000","Seaboard Corp","SEB"
"1824927471","Solaredge Technologies Inc","SEDG"
"5802478000","Sealed Air Corp","SEE"
"9087844500","SEI Investments Co","SEIC"
"11235000","Sharing Economy International Inc","SEII"
"283360000","Selecta Biosciences Inc","SELB"
"32028049","Global Self Storage Inc","SELF"
"2269772280","Select Medical Holdings Corp","SEM"
"1648614950","SemGroup Corp","SEMG"
"1332971900","SendGrid Inc","SEND"
"312825000","Seneca Foods Corp","SENEA"
"312825000","Seneca Foods Corp","SENEB"
"494550000","Senseonics Holdings Inc","SENS"
"17557000000","Spectra Energy Partners LP","SEP"
"5998286000","Servicemaster Global Holdings Inc","SERV"
"5998286000","Servicemaster Global Holdings Inc","SERV WI"
"24510000","Synthesis Energy Systems Inc","SES"
"118440000","Eleven Biotherapeutics Inc","SESN"
"4054381130","Stifel Financial Corp","SF"
"101374156","Sound Financial Bancorp Inc","SFBC"
"2013327379","ServisFirst Bancshares Inc","SFBS"
"182797100","Safeguard Scientifics Inc","SFE"
"1964816000","Shutterfly Inc","SFLY"
"3523325200","Sprouts Farmers Market Inc","SFM"
"2676578640","Simmons First National Corp","SFNC"
"4054381130","Stifel Financial Corp","SFpA"
"374208318","Smart & Final Stores Inc","SFS"
"296093777","Southern First Bancshares Inc","SFST"
"210490720","Saga Communications Inc","SGA"
"60971335","Southwest Georgia Financial Corp","SGB"
"17010370","SG Blocks Inc","SGBX"
"286915410","Superior Uniform Group Inc","SGC"
"11691615920","Seattle Genetics Inc","SGEN"
"666085480","Smart Global Holdings Inc","SGH"
"7168000","Sigma Labs Inc","SGLB"
"7168000","Sigma Labs Inc","SGLBW"
"21621745","SigmaTron International Inc","SGMA"
"1344716275","Sangamo Therapeutics Inc","SGMO"
"2244060000","Scientific Games Corp","SGMS"
"20651520","SPAR Group Inc","SGRP"
"696235828","Surgery Partners Inc","SGRY"
"531828680","Star Group LP","SGU"
"330279000","Synergy Pharmaceuticals Inc","SGYP"
"1646166500","Shake Shack Inc","SHAK"
"227990160","Shore Bancshares Inc","SHBI"
"1912674000","Shenandoah Telecommunications Co","SHEN"
"54673150","Sears Holdings Corp","SHLD"
"54673150","Sears Holdings Corp","SHLDW"
"203337510","Shiloh Industries Inc","SHLO"
"6911155000","Shell Midstream Partners LP","SHLX"
"3517360000","Sunstone Hotel Investors Inc","SHO"
"2633153950","Steven Madden Ltd","SHOO"
"3517360000","Sunstone Hotel Investors Inc","SHOpE"
"3517360000","Sunstone Hotel Investors Inc","SHOpF"
"57890100","Sears Hometown and Outlet Stores Inc","SHOS"
"157305375000","Shire PLC","SHPG"
"101695392","SharpSpring Inc","SHSP"
"39502184732","Sherwin-Williams Co","SHW"
"335128000","Siebert Financial Corp","SIEB"
"501657000","Sientra Inc","SIEN"
"27730350","SIFCO Industries Inc","SIF"
"169081200","SI Financial Group Inc","SIFI"
"3362073000","Signet Jewelers Ltd","SIG"
"397764000","SIGA Technologies Inc","SIGA"
"3604986000","Selective Insurance Group Inc","SIGI"
"11181423","Sino-Global Shipping America Ltd","SINO"
"1828557200","Select Income Reit","SIR"
"27379917499","Sirius XM Holdings Inc","SIRI"
"2838737387","SiteOne Landscape Supply Inc","SITE"
"40089000","SITO Mobile Ltd","SITO"
"15995081520","SVB Financial Group","SIVB"
"5629639600","Six Flags Entertainment Corp","SIX"
"3036128800","South Jersey Industries Inc","SJI"
"3036128800","South Jersey Industries Inc","SJIU"
"11748828000","J M Smucker Co","SJM"
"1244964226","SJW Group","SJW"
"73245136","Peak Resorts Inc","SKIS"
"56368000","Tanger Factory Outlet Centers Inc","SKT"
"3950838650","Skechers USA Inc","SKX"
"1077748000","Skyline Corp","SKY"
"2694859090","SkyWest Inc","SKYW"
"3577183440","Silicon Laboratories Inc","SLAB"
"84800640000","Schlumberger NV","SLB"
"1493474400","U.S. Silica Holdings Inc","SLCA"
"173829520","Select Bancorp Inc","SLCT"
"1202004000","Solid Biosciences Inc","SLDB"
"8622652120","SL Green Realty Corp","SLG"
"2967868400","Silgan Holdings Inc","SLGN"
"8622652120","SL Green Realty Corp","SLGpI"
"4673497575","SLM Corp","SLM"
"4673497575","SLM Corp","SLMBP"
"40501500","Soleno Therapeutics Inc","SLNO"
"40501500","Soleno Therapeutics Inc","SLNOW"
"352001054","Simulations Plus Inc","SLP"
"9044000","Sellas Life Sciences Group Inc","SLS"
"3427080800","SM Energy Co","SM"
"331467975","Southern Missouri Bancorp Inc","SMBC"
"292365418","SmartFinancial Inc","SMBK"
"52981500","Sharps Compliance Corp","SMED"
"4266414000","Scotts Miracle-Gro Co","SMG"
"405600000","SEACOR Marine Holdings Inc","SMHI"
"9688949","Schmitt Industries Inc","SMIT"
"1106575260","Summit Midstream Partners LP","SMLP"
"296951110","Summit Financial Group Inc","SMMF"
"1033819859","Standard Motor Products Inc","SMP"
"104071870","Stein Mart Inc","SMRT"
"48511980","Smith Micro Software Inc","SMSI"
"479074292","Spirit MTA REIT","SMTA"
"3404049600","Semtech Corp","SMTC"
"46500585","SMTC Corp","SMTX"
"195479109","Sanchez Energy Corp","SN"
"9792570000","Snap-On Inc","SNA"
"8669475000","Snap Inc","SNAP"
"1214746680","Sleep Number Corp","SNBR"
"260409600","Synchronoss Technologies Inc","SNCR"
"171526500","Smart Sand Inc","SND"
"4077372000","Schneider National Inc","SNDR"
"162440000","Syndax Pharmaceuticals Inc","SNDX"
"11797500","SenesTech Inc","SNES"
"93151934","Security National Financial Corp","SNFCA"
"14337813","Soligenix Inc","SNGX"
"14337813","Soligenix Inc","SNGXW"
"4046306515","Senior Housing Properties Trust","SNH"
"1467750000","Sun Hydraulics Corp","SNHY"
"117038298","Sanchez Midstream Partners LP","SNMP"
"68172000","Senomyx Inc","SNMX"
"271690000","Sienna Biopharmaceuticals Inc","SNNA"
"11046570","Sonoma Pharmaceuticals Inc","SNOA"
"11046570","Sonoma Pharmaceuticals Inc","SNOAW"
"13262156600","Synopsys Inc","SNPS"
"482624605","New Senior Investment Group Inc","SNR"
"66686580","Sunesis Pharmaceuticals Inc","SNSS"
"5404145040","Synovus Financial Corp","SNV"
"5404145040","Synovus Financial Corp","SNVpD"
"3147736500","SYNNEX Corp","SNX"
"44508240000","Southern Co","SO"
"7064274","Sonic Foundry Inc","SOFO"
"93482062","Sotherly Hotels Inc","SOHO"
"93482062","Sotherly Hotels Inc","SOHOB"
"93482062","Sotherly Hotels Inc","SOHOO"
"660589920","Sohu.Com Inc","SOHU"
"444668810","Solaris Oilfield Infrastructure Inc","SOI"
"5313693600","Sonoco Products Co","SON"
"390617500","Southern National Bancorp of Virginia Inc","SONA"
"1599547680","Sonic Corp","SONC"
"70849060","Sorl Auto Parts Inc","SORL"
"742299298","SP Plus Corp","SP"
"140095629","Sparton Corp","SPA"
"424177800","Spartan Motors Inc","SPAR"
"2232368000","HRG Group Inc","SPB"
"8080000","Spherix Inc","SPEX"
"53364300000","Simon Property Group Inc","SPG"
"46434956000","S&P Global Inc","SPGI"
"53364300000","Simon Property Group Inc","SPGpJ"
"1448784960","Suburban Propane Partners LP","SPH"
"65943090","Sophiris Bio Inc","SPHS"
"1760107","Spi Energy Co Ltd","SPI"
"108617200","Spark Energy Inc","SPKE"
"108617200","Spark Energy Inc","SPKEP"
"14377860314","Splunk Inc","SPLK"
"612922802","Steel Partners Holdings LP","SPLP"
"612922802","Steel Partners Holdings LP","SPLPpA"
"518217750","SUPERMEDIA INC.","SPMD"
"1520184000","Superior Energy Services Inc","SPN"
"255706500","SeaSpine Holdings Corp","SPNE"
"304757020","Spok Holdings Inc","SPOK"
"1657161362","Spectrum Pharmaceuticals Inc","SPPI"
"9356600000","Spirit AeroSystems Holdings Inc","SPR"
"144000000","Spero Therapeutics Inc","SPRO"
"51725310","Support.com Inc","SPRT"
"1516409090","SPS Commerce Inc","SPSC"
"653117950","SpartanNash Co","SPTN"
"228125115","Sportsmans Warehouse Holdings Inc","SPWH"
"945613460","SunPower Corp","SPWR"
"1371207180","SPX Corp","SPXC"
"31485709070","Square Inc","SQ"
"62948554","Sequential Brands Group Inc","SQBG"
"3709608000","Spire Inc","SR"
"34917000","Social Reality Inc","SRAX"
"3354928064","Spirit Realty Capital Inc","SRC"
"1358129257","1st Source Corp","SRCE"
"2153734677","SRC Energy Inc","SRCI"
"4639206000","Stericycle Inc","SRCL"
"4639206000","Stericycle Inc","SRCLP"
"3354928064","Spirit Realty Capital Inc","SRCpA"
"828224190","SurModics Inc","SRDX"
"30787912155","Sempra Energy","SRE"
"30787912155","Sempra Energy","SREpA"
"30787912155","Sempra Energy","SREpB"
"231140000","ServiceSource International Inc","SREV"
"1600105885","Seritage Growth Properties","SRG"
"1600105885","Seritage Growth Properties","SRGpA"
"722705010","Stoneridge Inc","SRI"
"613609395","Sprague Resources LP","SRLP"
"365089120","Sorrento Therapeutics Inc","SRNE"
"8050602960","Sarepta Therapeutics Inc","SRPT"
"118184000","Sierra Oncology Inc","SRRA"
"99067540","StarTek Inc","SRT"
"95310000","Sensus Healthcare Inc","SRTS"
"95310000","Sensus Healthcare Inc","SRTSW"
"2974630950","South State Corp","SSB"
"222527710","Seven Stars Cloud Group Inc","SSC"
"3204376050","Simpson Manufacturing Co Inc","SSD"
"88927647","Stewardship Financial Corp","SSFN"
"51658920","Stage Stores Inc","SSI"
"310000","STRATA Skin Sciences Inc","SSKN"
"12143494000","SS&C Technologies Holdings Inc","SSNC"
"16947341","SilverSun Technologies Inc","SSNT"
"1558355130","E. W. Scripps Co","SSP"
"492369000","Shotspotter Inc","SSTI"
"1641609260","Shutterstock Inc","SSTK"
"11347710","SunLink Health Systems Inc","SSY"
"7757197800","Sensata Technologies Holding NV","ST"
"1758200040","STAAR Surgical Co","STAA"
"7648140","Staffing 360 Solutions Inc","STAF"
"2668417170","STAG Industrial Inc","STAG"
"2668417170","STAG Industrial Inc","STAGpC"
"920634000","iStar Inc","STAR"
"920634000","iStar Inc","STARpD"
"920634000","iStar Inc","STARpG"
"920634000","iStar Inc","STARpI"
"3552618440","Extended Stay America Inc","STAY"
"1473142394","S&T Bancorp Inc","STBA"
"1095040049","State Bank Financial Corp","STBZ"
"1046587500","Stewart Information Services Corp","STC"
"126159600","Steel Connect Inc","STCN"
"8924105300","STERIS plc","STE"
"1346916000","State Auto Financial Corp","STFC"
"30962293830","SunTrust Banks Inc","STI"
"30962293830","SunTrust Banks Inc","STIpA"
"30962293830","SunTrust Banks Inc","STI.WS.A"
"30962293830","SunTrust Banks Inc","STI.WS.B"
"619647000","Sunopta Inc","STKL"
"101233580","One Group Hospitality Inc","STKS"
"4972705706","Sterling Bancorp","STL"
"10290521350","Steel Dynamics Inc","STLD"
"4972705706","Sterling Bancorp","STLpA"
"30553390","Stellar Acquisition III Inc","STLR"
"30553390","Stellar Acquisition III Inc","STLRU"
"30553390","Stellar Acquisition III Inc","STLRW"
"482303500","Stemline Therapeutics Inc","STML"
"3839052360","Stamps.Com Inc","STMP"
"197709080","StoneMor Partners LP","STON"
"5648015791","Store Capital Corp","STOR"
"1449584400","Strayer Education Inc","STRA"
"352760625","Sterling Construction Company Inc","STRL"
"20140000","Streamline Health Solutions Inc","STRM"
"236106000","Stratus Properties Inc","STRS"
"119051450","Strattec Security Corp","STRT"
"30907010400","State Street Corp","STT"
"30907010400","State Street Corp","STTpC"
"30907010400","State Street Corp","STTpD"
"30907010400","State Street Corp","STTpE"
"30907010400","State Street Corp","STTpG"
"5478348020","Starwood Property Trust Inc","STWD"
"12777920000","Seagate Technology PLC","STX"
"47509784000","Constellation Brands Inc","STZ"
"47509784000","Constellation Brands Inc","STZ.B"
"7660360460","Sun Communities Inc","SUI"
"1824632327","Summit Materials Inc","SUM"
"24731333","Summer Infant Inc","SUMR"
"3524204000","Sunoco LP","SUN"
"10161085","Sunworks Inc","SUNW"
"1202320000","Superior Industries International Inc","SUP"
"2519369756","Supernus Pharmaceuticals Inc","SUPN"
"112338338","Severn Bancorp Inc","SVBI"
"305000000","Savara Inc","SVRA"
"25257600","Servotronics Inc","SVT"
"1210680000","Supervalu Inc","SVU"
"374948290","Switch Inc","SWCH"
"19886742540","Stanley Black & Decker Inc","SWK"
"15532516000","Skyworks Solutions Inc","SWKS"
"1059660609","Schweitzer-Mauduit International Inc","SWM"
"3220401536","Southwestern Energy Co","SWN"
"19886742540","Stanley Black & Decker Inc","SWP"
"3906881940","Southwest Gas Holdings Inc","SWX"
"734720000","SunCoke Energy Inc","SXC"
"712050000","SunCoke Energy Partners LP","SXCP"
"5593881","Southcross Energy Partners LP","SXE"
"1308401920","Standex International Corp","SXI"
"3203247600","Sensient Technologies Corp","SXT"
"813686390","Stock Yards Bancorp Inc","SYBT"
"274219400","Synlogic Inc","SYBX"
"23088779000","Synchrony Financial","SYF"
"65266971000","Stryker Corp","SYK"
"1238660800","Sykes Enterprises Inc","SYKE"
"13286640000","Symantec Corp","SYMC"
"5919251","Synthetic Biologics Inc","SYN"
"1251720000","Synaptics Inc","SYNA"
"82304879","Synacor Inc","SYNC"
"4741587950","Syneos Health Inc","SYNH"
"187114311","Synalloy Corp","SYNL"
"3421640250","Syntel Inc","SYNT"
"29614100","Sypris Solutions Inc","SYPR"
"259638000","Syros Pharmaceuticals Inc","SYRS"
"1118429000","Systemax Inc","SYX"
"37364325489","Sysco Corp","SYY"
"210692570000","AT&T Inc","T"
"184800000","TravelCenters of America LLC","TA"
"428174113","Del Taco Restaurants Inc","TACO"
"428174113","Del Taco Restaurants Inc","TACOW"
"110773558","TransAct Technologies Inc","TACT"
"10376432","Taitron Components Inc","TAIT"
"32679206","China Information Technology Inc","TAOP"
"13325575000","Molson Coors Brewing Co","TAP"
"13325575000","Molson Coors Brewing Co","TAP.A"
"643214015","Carrols Restaurant Group Inc","TAST"
"74621600","TransAtlantic Petroleum Ltd","TAT"
"39491265","Taylor Devices Inc","TAYD"
"534674344","Bancorp Inc","TBBK"
"1010106240","TrueBlue Inc","TBI"
"952883493","Triumph Bancorp Inc","TBK"
"275808750","Territorial Bancorp Inc","TBNK"
"1632480000","Theravance Biopharma Inc","TBPH"
"3296595653","Texas Capital Bancshares Inc","TCBI"
"3296595653","Texas Capital Bancshares Inc","TCBIP"
"856116750","Trico Bancshares","TCBK"
"8085053","Technical Communications Corp","TCCO"
"184408306","Community Financial Corp","TCFC"
"2260098265","Carlyle Group LP","TCGP"
"280101854","Transcontinental Realty Investors Inc","TCI"
"1171536043","Tactile Systems Technology Inc","TCMD"
"3376974195","Taubman Centers Inc","TCO"
"51800000","TRACON Pharmaceuticals Inc","TCON"
"3376974195","Taubman Centers Inc","TCOpJ"
"3376974195","Taubman Centers Inc","TCOpK"
"2153260000","TC PipeLines LP","TCP"
"492660000","Container Store Group Inc","TCS"
"570830890","Tucows Inc","TCX"
"4212405000","Teradata Corp","TDC"
"18852292000","TransDigm Group Inc","TDG"
"3997752000","Teladoc Inc","TDOC"
"3641990000","Telephone and Data Systems Inc","TDS"
"779113604","Tidewater Inc","TDW"
"779113604","Tidewater Inc","TDW.WS.A"
"779113604","Tidewater Inc","TDW.WS.B"
"8340170000","Teledyne Technologies Inc","TDY"
"2705404900","Tech Data Corp","TECD"
"6946940250","Bio-Techne Corp","TECH"
"28601760000","TE Connectivity Ltd","TEL"
"1829557500","Tellurian Inc","TELL"
"1971912029","Tenneco Inc","TEN"
"6355982490","Teradyne Inc","TER"
"1765938240","TerraForm Power Inc","TERP"
"126146661","TESSCO Technologies Inc","TESS"
"163147905","Pareteum Corp","TEUM"
"21500160000","Teva Pharmaceutical Industries Ltd","TEVA"
"2883920000","Terex Corp","TEX"
"4103958925","TFS Financial Corp","TFSL"
"11196516840","Teleflex Inc","TFX"
"668947140","Tredegar Corp","TG"
"12324412","Tengasco Inc","TGC"
"1421073225","Tallgrass Energy GP LP","TGE"
"50877492","AmpliPhi Biosciences Corp","TGEN"
"961308800","Triumph Group Inc","TGI"
"354176123","Tecnoglass Inc","TGLS"
"2489922500","Tegna Inc","TGNA"
"47149704000","Target Corp","TGT"
"407660000","TG Therapeutics Inc","TGTX"
"2809653690","Tenet Healthcare Corp","THC"
"627202000","First Financial Corp","THFF"
"5092265000","Hanover Insurance Group Inc","THG"
"55008000","International Tower Hill Mines Ltd","THM"
"4158625011","Thor Industries Inc","THO"
"800670076","Thermon Group Holdings Inc","THR"
"1466679960","Gentherm Inc","THRM"
"2611884000","TreeHouse Foods Inc","THS"
"8541699","Truett-Hurst Inc","THST"
"1098881283","TIER REIT Inc","TIER"
"14973000000","Tiffany & Co","TIF"
"10711868","Tel-Instrument Electronics Corp","TIK"
"1253274900","Interface Inc","TILE"
"256060000","Tiptree Inc","TIPT"
"25395428","Orchids Paper Products Co","TIS"
"640864080","Team Inc","TISI"
"334887540","Titan Machinery Inc","TITN"
"1134060156","TiVo Corp","TIVO"
"68992640000","TJX Companies Inc","TJX"
"7764656","Takung Art Co Ltd","TKAT"
"3493584780","Timken Co","TKR"
"66927500","Tandy Leather Factory Inc","TLF"
"175230000","Teligent Inc","TLGT"
"633795000","TransMontaigne Partners LP","TLP"
"121160000","Telaria Inc","TLRA"
"1088719910","Tailored Brands Inc","TLRD"
"485877970","Tillys Inc","TLYS"
"1892312350","Taylor Morrison Home Corp","TMHC"
"9955545870","Torchmark Corp","TMK"
"94037720000","Thermo Fisher Scientific Inc","TMO"
"1248159063","Tompkins Financial Corp","TMP"
"86211000","JM Global Holding Co","TMSR"
"630644000","TimkenSteel Corp","TMST"
"56822592282","T-Mobile US Inc","TMUS"
"225676000","Telenav Inc","TNAV"
"1285823945","Tennant Co","TNC"
"1673591790","Tandem Diabetes Care Inc","TNDM"
"3677436636","TriNet Group Inc","TNET"
"514938","Tintri Inc","TNTR"
"4711628","Tonix Pharmaceuticals Holding Corp","TNXP"
"257307000","Tocagen Inc","TOCA"
"4829544690","Toll Brothers Inc","TOL"
"325450000","resTORbio, Inc.","TORC"
"546898339","Tower International Inc","TOWR"
"843797204","Turning Point Brands Inc","TPB"
"948272000","Tutor Perini Corp","TPC"
"1811133947","TRI Pointe Group Inc","TPH"
"184200000","Trinity Place Holdings Inc","TPHS"
"859907880","TPI Composites Inc","TPIC"
"102401909","TapImmune Inc","TPIV"
"6320561220","Texas Pacific Land Trust","TPL"
"12666654000","Tapestry Inc","TPR"
"1260611352","Third Point Reinsurance Ltd","TPRE"
"2664846000","Tempur Sealy International Inc","TPX"
"1891248000","Tootsie Roll Industries Inc","TR"
"514345867","Tejon Ranch Co","TRC"
"145557500","Two River Bancorp","TRCB"
"67886000","Torchlight Energy Resources Inc","TRCH"
"3302261180","Tribune Media Co","TRCO"
"327683400","Trecora Resources","TREC"
"2979782610","LendingTree Inc","TREE"
"4021401225","Trex Company Inc","TREX"
"12717424000","Targa Resources Corp","TRGP"
"6161400432","TripAdvisor Inc","TRIP"
"685193880","Speedway Motorsports Inc","TRK"
"9850932000","Trimble Inc","TRMB"
"2299706520","Trustmark Corp","TRMK"
"5512500000","Trinity Industries Inc","TRN"
"2103816000","Terreno Realty Corp","TRNO"
"153669080","Transcat Inc","TRNS"
"6270599","Trovagene Inc","TROV"
"24588144000","T. Rowe Price Group Inc","TROW"
"1479409300","Tronox Ltd","TROX"
"1331505817","TriMas Corp","TRS"
"792810780","TrustCo Bank Corp N Y","TRST"
"16592400","Trio-Tech International","TRT"
"1006114320","TAL Education Group","TRTN"
